id	DBpedia_URI	album	artist	date	rating	label
1439	http://dbpedia.org/resource/8_Million_Stories	8 Million Stories	Soul Position	7-Oct-03	82	good
1458	http://dbpedia.org/resource/The_Black_Magic_Show	The Black Magic Show	Elefant	18-Apr-06	55	bad
1481	http://dbpedia.org/resource/Grand_Champ	Grand Champ	DMX	16-Sep-03	58	bad
262	http://dbpedia.org/resource/Destroyer's_Rubies	Destroyer's Rubies	Destroyer	21-Feb-06	88	good
1406	http://dbpedia.org/resource/David_Comes_to_Life	David Comes To Life	Fucked Up	7-Jun-11	86	good
1541	http://dbpedia.org/resource/Neon_Bible	Neon Bible	Arcade Fire	6-Mar-07	87	good
1572	http://dbpedia.org/resource/Kill_the_Moonlight	Kill The Moonlight	Spoon	20-Aug-02	88	good
306	http://dbpedia.org/resource/What_Were_You_Hoping_For%3F	What Were You Hoping For?	Van Hunt	27-Sep-11	90	good
1004	http://dbpedia.org/resource/F.A.M.E._(album)	F.A.M.E.	Chris Brown	22-Mar-11	52	bad
932	http://dbpedia.org/resource/Chosen_Lords	Chosen Lords	Aphex Twin	18-Apr-06	81	good
1241	http://dbpedia.org/resource/Songs_About_Girls	Songs About Girls	will.i.am	25-Sep-07	60	bad
331	"http://dbpedia.org/resource/What_Doesn't_Kill_You,_Eventually_Kills_You"	"What Doesn't Kill You, Eventually Kills You"	Gay for Johnny Depp	15-Feb-11	61	bad
943	http://dbpedia.org/resource/The_Wombats_Proudly_Present:_This_Modern_Glitch	This Modern Glitch	The Wombats	26-Apr-11	59	bad
58	http://dbpedia.org/resource/Someone_to_Watch_Over_Me_(album)	Someone To Watch over Me	Susan Boyle	1-Nov-11	56	bad
204	http://dbpedia.org/resource/Vespertine	Vespertine	BjÃ¶rk	28-Aug-01	88	good
1170	http://dbpedia.org/resource/In_Rainbows	In Rainbows	Radiohead	10-Oct-07	88	good
1300	http://dbpedia.org/resource/OK_Cowboy	OK Cowboy	Vitalic	21-Feb-06	82	good
1310	http://dbpedia.org/resource/Demon_Days	Demon Days	Gorillaz	24-May-05	82	good
966	http://dbpedia.org/resource/Veckatimest	Veckatimest	Grizzly Bear	26-May-09	85	good
57	"http://dbpedia.org/resource/The_Less_You_Know,_the_Better"	"The Less You Know, The Better"	DJ Shadow	4-Oct-11	62	bad
785	http://dbpedia.org/resource/Switzerland_(album)	Switzerland	Electric Six	12-Sep-06	49	bad
36	"http://dbpedia.org/resource/Always_Outnumbered,_Never_Outgunned"	"Always Outnumbered, Never Outgunned"	The Prodigy	14-Sep-04	53	bad
1069	http://dbpedia.org/resource/Brooklyn's_Don_Diva	Brooklyn's Don Diva	Foxy Brown	13-May-08	47	bad
117	http://dbpedia.org/resource/Mr._A%E2%80%93Z	Mr. A-Z	Jason Mraz	26-Jul-05	58	bad
108	http://dbpedia.org/resource/Dye_It_Blonde	Dye It Blonde	Smith Westerns	18-Jan-11	80	good
765	http://dbpedia.org/resource/Como_Ama_una_Mujer	Como Ama Una Mujer	Jennifer Lopez	27-Mar-07	45	bad
1370	http://dbpedia.org/resource/Estudando_o_Pagode	Estudando o Pagode	Tom ZÃ©	11-Apr-06	86	good
1470	http://dbpedia.org/resource/Curse_Your_Branches	Curse Your Branches	David Bazan	1-Sep-09	82	good
977	http://dbpedia.org/resource/The_Impossible_Song_&_Other_Songs	The Impossible Song & Other Songs	Roddy Woomble	21-Mar-11	61	bad
78	http://dbpedia.org/resource/Fan_Dance_(album)	Fan Dance	Sam Phillips	31-Jul-01	79	good
98	http://dbpedia.org/resource/The_Stage_Names	The Stage Names	Okkervil River	7-Aug-07	82	good
328	http://dbpedia.org/resource/Street_Sweeper_Social_Club_(album)	Street Sweeper Social Club	Street Sweeper Social Club	16-Jun-09	56	bad
1083	"http://dbpedia.org/resource/Someday_This_Could_All_Be_Yours,_Vol._1"	"Someday This Could All Be Yours, Vol. 1"	The Paper Chase	26-May-09	59	bad
956	http://dbpedia.org/resource/Red_Dirt_Road	Red Dirt Road	Brooks & Dunn	15-Jul-03	83	good
423	http://dbpedia.org/resource/Underwater_Sunshine_(Or_What_We_Did_On_Our_Summer_Vacation)	Underwater Sunshine (Or What We Did on Our Summer Vacation)	Counting Crows	10-Apr-12	62	bad
15	http://dbpedia.org/resource/St._Elsewhere_(album)	St. Elsewhere	Gnarls Barkley	9-May-06	81	good
55	http://dbpedia.org/resource/Hello_Waveforms	Hello Waveforms	William Orbit	21-Feb-06	59	bad
1336	http://dbpedia.org/resource/Where_Shall_You_Take_Me%3F	Where Shall You Take Me	Damien Jurado	18-Mar-03	88	good
201	http://dbpedia.org/resource/Shaman_(album)	Shaman	Santana	22-Oct-02	59	bad
329	"http://dbpedia.org/resource/Peaceful,_the_World_Lays_Me_Down"	"Peaceful, The World Lays Me Down"	Noah and the Whale	16-Sep-08	60	bad
1165	"http://dbpedia.org/resource/Lines,_Vines_and_Trying_Times"	"Lines, Vines and Trying Times"	Jonas Brothers	16-Jun-09	56	bad
126	http://dbpedia.org/resource/Stay_Positive_(album)	Stay Positive	The Hold Steady	15-Jul-08	85	good
655	http://dbpedia.org/resource/Ringo_2012	Ringo 2012	Ringo Starr	31-Jan-12	59	bad
157	http://dbpedia.org/resource/Arabia_Mountain_(album)	Arabia Mountain	Black Lips	7-Jun-11	80	good
1154	http://dbpedia.org/resource/Fits_(album)	Fits	White Denim	20-Oct-09	81	good
607	http://dbpedia.org/resource/Human_Conditions	Human Conditions	Richard Ashcroft	25-Feb-03	61	bad
319	http://dbpedia.org/resource/Mountain_Soul_II	Mountain Soul II	Patty Loveless	29-Sep-09	83	good
733	http://dbpedia.org/resource/Some_Loud_Thunder	Some Loud Thunder	Clap Your Hands Say Yeah	30-Jan-07	63	bad
871	http://dbpedia.org/resource/My_Maudlin_Career	My Maudlin Career	Camera Obscura	21-Apr-09	80	good
550	http://dbpedia.org/resource/You_Have_No_Idea_What_You're_Getting_Yourself_Into	You Have No Idea What You're Getting Yourself Into	"Does It Offend You, Yeah?"	15-Apr-08	59	bad
1495	http://dbpedia.org/resource/All_the_Right_Reasons	All The Right Reasons	Nickelback	4-Oct-05	41	bad
434	http://dbpedia.org/resource/Congotronics	Congotronics	Konono No. 1	27-Sep-05	87	good
440	http://dbpedia.org/resource/I_Am_a_Bird_Now	I Am A Bird Now	Antony and the Johnsons	1-Feb-05	88	good
1538	http://dbpedia.org/resource/Language._Sex._Violence._Other%3F	Language. Sex. Violence. Other?	Stereophonics	29-Mar-05	57	bad
952	http://dbpedia.org/resource/Unfamiliar_Faces	Unfamiliar Faces	Matt Costa	22-Jan-08	59	bad
478	http://dbpedia.org/resource/Clear_as_Day	Clear as Day	Scotty McCreery	4-Oct-11	51	bad
357	http://dbpedia.org/resource/Fasciinatiion	Fasciinatiion	The Faint	5-Aug-08	61	bad
1251	http://dbpedia.org/resource/Tomorrow's_World_(album)	Tomorrow's World	Erasure	11-Oct-11	62	bad
1174	http://dbpedia.org/resource/We_Sing._We_Dance._We_Steal_Things.	"We Sing, We Dance, We Steal Things"	Jason Mraz	13-May-08	60	bad
600	http://dbpedia.org/resource/America's_Sweetheart_(album)	America's Sweetheart	Courtney Love	10-Feb-04	59	bad
1557	http://dbpedia.org/resource/(a)spera	(a)spera	Mirah	10-Mar-09	82	good
338	http://dbpedia.org/resource/Denies_the_Day's_Demise	Denies The Day's Demise	Daedelus	9-May-06	80	good
703	http://dbpedia.org/resource/From_Here_We_Go_Sublime	From Here We Go Sublime	The Field	3-Apr-07	90	good
677	http://dbpedia.org/resource/We_Global	We Global	DJ Khaled	16-Sep-08	58	bad
461	http://dbpedia.org/resource/The_Rainbow_Children	The Rainbow Children	Prince	20-Nov-01	54	bad
1139	http://dbpedia.org/resource/An_Imaginary_Country	An Imaginary Country	Tim Hecker	10-Mar-09	79	good
442	http://dbpedia.org/resource/Sixes_&_Sevens	Sixes & Sevens	Adam Green	18-Mar-08	60	bad
664	http://dbpedia.org/resource/2000_Years_of_Human_Error	2000 Years of Human Error	Godhead	23-Jan-01	58	bad
443	http://dbpedia.org/resource/Now_You_Are_One_of_Us	Now You Are One Of Us	The Paper Chase	6-Jun-06	81	good
679	http://dbpedia.org/resource/Rokstarr	Rokstarr	Taio Cruz	1-Jun-10	61	bad
284	http://dbpedia.org/resource/The_Open_Door	The Open Door	Evanescence	3-Oct-06	61	bad
261	http://dbpedia.org/resource/Guitar_Heaven:_The_Greatest_Guitar_Classics_of_All_Time	Guitar Heaven: The Greatest Guitar Classics of All Time	Santana	21-Sep-10	45	bad
1570	http://dbpedia.org/resource/Banga_(album)	Banga	Patti Smith	5-Jun-12	81	good
413	http://dbpedia.org/resource/Coquelicot_Asleep_in_the_Poppies:_A_Variety_of_Whimsical_Verse	Coquelicot Asleep In The Poppies	Of Montreal	24-Apr-01	84	good
595	http://dbpedia.org/resource/The_Strangest_Things	Strangest Things	Longwave	18-Mar-03	63	bad
1284	http://dbpedia.org/resource/Merriweather_Post_Pavilion_(album)	Merriweather Post Pavilion	Animal Collective	20-Jan-09	89	good
1152	http://dbpedia.org/resource/Blue_Slide_Park	Blue Slide Park	Mac Miller	8-Nov-11	58	bad
1494	http://dbpedia.org/resource/L'Enfant_Sauvage_(album)	L'Enfant Sauvage	Gojira	26-Jun-12	86	good
728	http://dbpedia.org/resource/Memphis_Blues_(album)	Memphis Blues	Cyndi Lauper	22-Jun-10	45	bad
1498	http://dbpedia.org/resource/Young_the_Giant_(album)	Young the Giant	Young the Giant	25-Jan-11	58	bad
9	http://dbpedia.org/resource/WIXIW	WIXIW	Liars	5-Jun-12	81	good
27	http://dbpedia.org/resource/Daybreak_(Saves_the_Day_album)	Saves the Day	Saves the Day	17-Sep-13	82	good
489	http://dbpedia.org/resource/Dignity_(album)	Dignity	Hilary Duff	3-Apr-07	61	bad
13	http://dbpedia.org/resource/Merry_Christmas_II_You	Merry Christmas II You	Mariah Carey	2-Nov-10	60	bad
115	http://dbpedia.org/resource/On_Your_Sleeve	On Your Sleeve	Jesse Malin	28-Oct-08	61	bad
1493	http://dbpedia.org/resource/Music_for_Courage_and_Confidence	Music for Courage and Confidence	Mark Eitzel	23-Apr-02	61	bad
1102	http://dbpedia.org/resource/Leave_It_All_Behind_(album)	Leave It All Behind	The Foreign Exchange	14-Oct-08	82	good
813	http://dbpedia.org/resource/Payable_on_Death	Payable On Death	P.O.D.	4-Nov-03	54	bad
1011	http://dbpedia.org/resource/Weapons_(album)	Weapons	Lostprophets	19-Jun-12	56	bad
155	http://dbpedia.org/resource/Can't_Be_Tamed	Can't Be Tamed	Miley Cyrus	22-Jun-10	48	bad
1103	"http://dbpedia.org/resource/For_Emma,_Forever_Ago"	"For Emma, Forever Ago"	Bon Iver	19-Feb-08	88	good
369	http://dbpedia.org/resource/Public_Strain	Public Strain	Women	28-Sep-10	81	good
244	http://dbpedia.org/resource/Exit_13	Exit 13	LL Cool J	9-Sep-08	57	bad
412	http://dbpedia.org/resource/Home_Sweet_Home_(Kano_album)	Home Sweet Home	Kano	27-Jun-05	82	good
291	http://dbpedia.org/resource/Be_Still_Please	Be Still Please	Portastatic	10-Oct-06	81	good
1122	http://dbpedia.org/resource/Laws_of_Illusion	Laws Of Illusion	Sarah McLachlan	15-Jun-10	63	bad
1206	http://dbpedia.org/resource/Autumn_of_the_Seraphs	Autumn of the Seraphs	Pinback	11-Sep-07	79	good
1467	http://dbpedia.org/resource/Escondida_(album)	Escondida	Jolie Holland	27-Apr-04	83	good
161	http://dbpedia.org/resource/Sir_Lucious_Left_Foot:_The_Son_of_Chico_Dusty	Sir Lucious Left Foot: The Son of Chico Dusty	Big Boi	6-Jul-10	90	good
220	http://dbpedia.org/resource/Big_Bad_World	Big Bad World	Plain White T's	23-Sep-08	47	bad
720	http://dbpedia.org/resource/White_Chalk	White Chalk	PJ Harvey	25-Sep-07	80	good
1013	http://dbpedia.org/resource/The_Glass_Bead_Game_(album)	The Glass Bead Game	James Blackshaw	26-May-09	82	good
544	http://dbpedia.org/resource/14_Shades_of_Grey	14 Shades Of Grey	Staind	20-May-03	41	bad
1548	"http://dbpedia.org/resource/Dead_Cities,_Red_Seas_&_Lost_Ghosts"	"Dead Cities, Red Seas & Lost Ghosts"	M83	27-Jul-04	86	good
1585	http://dbpedia.org/resource/Source_Tags_&_Codes	Source Tags & Codes	...And You Will Know Us by the Trail of Dead	26-Feb-02	85	good
355	"http://dbpedia.org/resource/Orphans:_Brawlers,_Bawlers_&_Bastards"	"Orphans: Brawlers, Bawlers & Bastards"	Tom Waits	21-Nov-06	92	good
556	http://dbpedia.org/resource/Pocket_Symphony	Pocket Symphony	Air	6-Mar-07	63	bad
374	http://dbpedia.org/resource/The_Last_Kiss_(album)	The Last Kiss	Jadakiss	7-Apr-09	61	bad
937	http://dbpedia.org/resource/The_World_I_Want_to_Leave_Behind	The World I Want to Leave Behind	Moneen	15-Sep-09	61	bad
1600	http://dbpedia.org/resource/Ramble_at_the_Ryman	Ramble at the Ryman	Levon Helm	17-May-11	82	good
225	http://dbpedia.org/resource/The_First_of_the_Microbe_Hunters	First of the Microbe Hunters	Stereolab	16-May-00	59	bad
625	http://dbpedia.org/resource/Clothes_Drop	Clothes Drop	Shaggy	20-Sep-05	61	bad
1250	http://dbpedia.org/resource/Dead_Media	Dead Media	Hefner	22-Jan-02	59	bad
784	http://dbpedia.org/resource/Human_After_All	Human After All	Daft Punk	15-Mar-05	57	bad
782	http://dbpedia.org/resource/Ocean_Eyes	Ocean Eyes	Owl City	28-Jul-09	53	bad
587	http://dbpedia.org/resource/Reggie_(album)	Reggie	Redman	7-Dec-10	57	bad
351	"http://dbpedia.org/resource/Love,_Hate_and_Then_There's_You"	Love Hate And Then There's You	The Von Bondies	3-Feb-09	60	bad
667	http://dbpedia.org/resource/Christmas_in_the_Heart	Christmas In The Heart	Bob Dylan	13-Oct-09	62	bad
906	http://dbpedia.org/resource/Clap_Your_Hands_Say_Yeah_(album)	Clap Your Hands Say Yeah	Clap Your Hands Say Yeah	28-Jun-05	84	good
171	http://dbpedia.org/resource/Awfully_Deep	Awfully Deep	Roots Manuva	19-Apr-05	80	good
1094	http://dbpedia.org/resource/Wild_Ones_(album)	Wild Ones	Flo Rida	3-Jul-12	54	bad
1026	http://dbpedia.org/resource/Saints_of_Los_Angeles	Saints Of Los Angeles	Motley Crue	24-Jun-08	54	bad
1540	http://dbpedia.org/resource/Silence_Is_Sexy	Silence Is Sexy	EinstÃƒÂ¼rzende Neubauten	23-May-00	80	good
264	http://dbpedia.org/resource/The_Long_Road	The Long Road	Nickelback	23-Sep-03	62	bad
1547	http://dbpedia.org/resource/Bunkka	Bunkka	Paul Oakenfold	18-Jun-02	58	bad
758	http://dbpedia.org/resource/Stephen_Malkmus_(album)	Stephen Malkmus	Stephen Malkmus	13-Feb-01	82	good
1005	http://dbpedia.org/resource/I_Was_Trying_to_Describe_You_to_Someone	I Was Trying To Describe You To Someone	Crime In Stereo	23-Feb-10	89	good
817	http://dbpedia.org/resource/Year_of_the_Dog..._Again	Year Of The Dog... Again	DMX	1-Aug-06	60	bad
1454	http://dbpedia.org/resource/Death_Is_This_Communion	Death Is This Communion	High on Fire	18-Sep-07	80	good
177	"http://dbpedia.org/resource/Stories_from_the_City,_Stories_from_the_Sea"	"Stories from the City, Stories from the Sea"	PJ Harvey	24-Oct-00	88	good
610	http://dbpedia.org/resource/Universal_Mind_Control	Universal Mind Control	Common	9-Dec-08	53	bad
1536	http://dbpedia.org/resource/Next_Big_Thing	Next Big Thing	Vince Gill	11-Feb-03	80	good
948	http://dbpedia.org/resource/Monday_at_the_Hug_&_Pint	Monday At The Hug & Pint	Arab Strap	22-Apr-03	80	good
838	http://dbpedia.org/resource/Histoire_de_Melody_Nelson	Histoire de Melody Nelson	Serge Gainsbourg	24-Mar-09	96	good
1326	http://dbpedia.org/resource/One_Plus_One_Is_One	One Plus One Is One	Badly Drawn Boy	27-Jul-04	60	bad
1177	http://dbpedia.org/resource/Cast_of_Thousands	Cast Of Thousands	Elbow	27-Jan-04	84	good
304	http://dbpedia.org/resource/Whokill	Who Kill	tUnE-yArDs	19-Apr-11	86	good
637	http://dbpedia.org/resource/Bring_on_the_Comets	Bring on the Comets	VHS or Beta	28-Aug-07	53	bad
96	http://dbpedia.org/resource/East_of_Eden_(album)	East Of Eden	Taken by Trees	8-Sep-09	82	good
2	http://dbpedia.org/resource/Every_Man_for_Himself_(album)	Every Man For Himself	Hoobastank	16-May-06	53	bad
64	http://dbpedia.org/resource/Sweet_7	Sweet 7	Sugababes	15-Mar-10	39	bad
850	http://dbpedia.org/resource/Secret_South	Secret South	16 Horsepower	12-Sep-00	82	good
646	http://dbpedia.org/resource/Live_at_Shea_Stadium	Live At Shea Stadium [Live]	The Clash	7-Oct-08	81	good
363	http://dbpedia.org/resource/Bad_(album)	Michael	Michael Jackson	14-Dec-10	54	bad
1200	http://dbpedia.org/resource/Blood_Mountain_(album)	Blood Mountain	Mastodon	12-Sep-06	82	good
1253	http://dbpedia.org/resource/Ice_Cream_Spiritual	Ice Cream Spiritual	Ponytail	17-Jun-08	82	good
1361	http://dbpedia.org/resource/Overpowered	Overpowered	Roisin Murphy	15-Oct-07	82	good
685	http://dbpedia.org/resource/Land_Air_Sea	Land Air Sea	The Special Goodness	20-Jan-04	59	bad
1036	http://dbpedia.org/resource/No_Baggage	No Baggage	Dolores O'Riordan	25-Aug-09	47	bad
86	http://dbpedia.org/resource/J.Lo_(album)	J. Lo	Jennifer Lopez	23-Jan-01	52	bad
134	http://dbpedia.org/resource/Greatest_Hits:_The_Evidence	Greatest Hits: The Evidence	Ice-T	8-Aug-00	85	good
857	http://dbpedia.org/resource/Broken_Social_Scene_(album)	Broken Social Scene	Broken Social Scene	4-Oct-05	82	good
1203	http://dbpedia.org/resource/What_Is_Love%3F_(album)	What Is Love	Never Shout Never	26-Jan-10	55	bad
530	http://dbpedia.org/resource/Doin'_It_Again	Doin' It Again	Skepta	31-Jan-11	56	bad
492	http://dbpedia.org/resource/American_Gangster_(album)	American Gangster	Jay-Z	6-Nov-07	83	good
387	http://dbpedia.org/resource/The_Mess_We_Made	The Mess We Made	Matt Elliott	13-May-03	82	good
1380	http://dbpedia.org/resource/Halcyon_Digest	Halcyon Digest	Deerhunter	28-Sep-10	86	good
1126	http://dbpedia.org/resource/Wild_Mountain_Nation_(album)	Wild Mountain Nation	Blitzen Trapper	12-Jun-07	82	good
497	"http://dbpedia.org/resource/Love,_Shelby"	"Love, Shelby"	Shelby Lynne	13-Nov-01	53	bad
719	http://dbpedia.org/resource/O.N.I.F.C.	O.N.I.F.C.	Wiz Khalifa	4-Dec-12	56	bad
393	http://dbpedia.org/resource/Rising_Down	Rising Down	The Roots	29-Apr-08	80	good
1039	http://dbpedia.org/resource/Castle_Talk_(album)	Castle Talk	Screaming Females	14-Sep-10	79	good
1347	http://dbpedia.org/resource/Rotten_Apple_(album)	Rotten Apple	Lloyd Banks	10-Oct-06	51	bad
1132	http://dbpedia.org/resource/Three_Fact_Fader	Three Fact Fader	Engineers	13-Oct-09	80	good
33	http://dbpedia.org/resource/Icky_Thump	Icky Thump	The White Stripes	19-Jun-07	80	good
394	http://dbpedia.org/resource/The_Sellout	The Sellout	Macy Gray	22-Jun-10	58	bad
1362	http://dbpedia.org/resource/Help_Wanted_Nights	Help Wanted Nights	The Good Life	11-Sep-07	61	bad
752	http://dbpedia.org/resource/%22V%22_Is_for_Vagina	V Is For Vagina	Puscifer	30-Oct-07	60	bad
590	http://dbpedia.org/resource/Late_Registration	Late Registration	Kanye West	30-Aug-05	85	good
714	http://dbpedia.org/resource/Morph_the_Cat	Morph The Cat	Donald Fagen	14-Mar-06	83	good
403	http://dbpedia.org/resource/The_Midnight_Organ_Fight	The Midnight Organ Fight	Frightened Rabbit	29-Apr-08	80	good
238	http://dbpedia.org/resource/Sam_Sparro_(album)	Sam Sparro	Sam Sparro	24-Jun-08	63	bad
1044	http://dbpedia.org/resource/Life_in_a_Beautiful_Light	Life in a Beautiful Light	Amy MacDonald	19-Jun-12	60	bad
541	http://dbpedia.org/resource/Authenticity_(Foreign_Exchange_album)	Authenticity	The Foreign Exchange	12-Oct-10	86	good
1492	http://dbpedia.org/resource/Conatus_(album)	Conatus	Zola Jesus	4-Oct-11	79	good
173	http://dbpedia.org/resource/The_Flying_Club_Cup	The Flying Club Cup	Beirut	9-Oct-07	80	good
1490	http://dbpedia.org/resource/Love_Notes/Letter_Bombs	Love Notes/Letter Bombs	The Submarines	5-Apr-11	61	bad
1010	http://dbpedia.org/resource/Can_Our_Love...	Can Our Love...	Tindersticks	3-Jul-01	81	good
1349	http://dbpedia.org/resource/Bad_as_Me	Bad as Me	Tom Waits	25-Oct-11	88	good
759	http://dbpedia.org/resource/I_Am_the_Fun_Blame_Monster!	I Am The Fun Blame Monster	Menomena	20-Jun-03	82	good
1391	http://dbpedia.org/resource/This_Is_My_Demo	This Is My Demo	Sway	6-Feb-06	81	good
618	http://dbpedia.org/resource/Slash_(album)	Slash	Slash	6-Apr-10	56	bad
1551	http://dbpedia.org/resource/Wounded_Rhymes	Wounded Rhymes	Lykke Li	1-Mar-11	83	good
687	http://dbpedia.org/resource/Minutes_to_Midnight_(album)	Minutes To Midnight	Linkin Park	15-May-07	56	bad
1576	http://dbpedia.org/resource/The_Tigers_Have_Spoken	The Tigers Have Spoken	Neko Case	9-Nov-04	80	good
885	http://dbpedia.org/resource/Vulnerable_(Tricky_album)	Vulnerable	Tricky	17-Jun-03	60	bad
1523	http://dbpedia.org/resource/Is_the_World_Strange_or_Am_I_Strange%3F	Is the World Strange or Am I Strange?	Cosmo Jarvis	11-Oct-11	57	bad
1065	http://dbpedia.org/resource/Maraqopa	Maraqopa	Damien Jurado	20-Feb-12	81	good
745	http://dbpedia.org/resource/Central_Reservation_(album)	Central Reservation	Beth Orton	9-Mar-99	84	good
1323	http://dbpedia.org/resource/Devils_&_Dust	Devils & Dust	Bruce Springsteen	26-Apr-05	81	good
1031	http://dbpedia.org/resource/Endlessly_(album)	Endlessly	Duffy	7-Dec-10	59	bad
389	http://dbpedia.org/resource/Taking_Chances	Taking Chances	Celine Dion	13-Nov-07	53	bad
472	http://dbpedia.org/resource/Andrew_Bird_&_the_Mysterious_Production_of_Eggs	The Mysterious Production Of Eggs	Andrew Bird	8-Feb-05	85	good
650	http://dbpedia.org/resource/Commencement_(album)	Commencement	Deadsy	14-May-02	56	bad
744	http://dbpedia.org/resource/Asleep_in_the_Bread_Aisle	Asleep In The Bread Aisle	Asher Roth	21-Apr-09	56	bad
348	http://dbpedia.org/resource/Fearless_Love	Fearless Love	Melissa Etheridge	27-Apr-10	59	bad
1196	http://dbpedia.org/resource/Psychic_Chasms	Psychic Chasms	Neon Indian	13-Oct-09	81	good
359	http://dbpedia.org/resource/This_Right_Here_Is_Buck_65	This Right Here Is Buck 65	Buck 65	25-Jan-05	85	good
525	http://dbpedia.org/resource/What_I_Do	What I Do	Alan Jackson	7-Sep-04	80	good
136	http://dbpedia.org/resource/Lesser_Matters	Lesser Matters	The Radio Dept.	30-Aug-04	84	good
578	http://dbpedia.org/resource/The_Great_Escape_Artist	The Great Escape Artist	Jane's Addiction	18-Oct-11	55	bad
376	http://dbpedia.org/resource/Lord_of_the_Birdcage	Lord of the Birdcage	Robert Pollard	31-May-11	80	good
1282	http://dbpedia.org/resource/Geogaddi	Geogaddi	Boards of Canada	19-Feb-02	84	good
1395	http://dbpedia.org/resource/Writers_Without_Homes	Writers Without Homes	Piano Magic	19-Nov-02	59	bad
900	http://dbpedia.org/resource/Love_vs._Money	Love vs Money	The-Dream	10-Mar-09	83	good
1332	http://dbpedia.org/resource/Graffiti_Soul	Graffiti Soul	Simple Minds	6-Oct-09	58	bad
5	http://dbpedia.org/resource/Transference_(album)	Transference	Spoon	19-Jan-10	80	good
648	http://dbpedia.org/resource/Saturday_Nights_&_Sunday_Mornings	Saturday Nights & Sunday Mornings	Counting Crows	25-Mar-08	63	bad
1592	http://dbpedia.org/resource/Sound_of_Water	Sound of Water	Saint Etienne	6-Jun-00	80	good
1412	http://dbpedia.org/resource/The_Incredible_Machine_(album)	The Incredible Machine	Sugarland	19-Oct-10	52	bad
1399	http://dbpedia.org/resource/Burn_Your_Town	Burn Your Town	The Chapman Family	7-Mar-11	61	bad
1553	http://dbpedia.org/resource/Quarantine_the_Past:_The_Best_of_Pavement	Quarantine The Past	Pavement	9-Mar-10	85	good
628	http://dbpedia.org/resource/Black_Up	Black Up	Shabazz Palaces	28-Jun-11	83	good
638	http://dbpedia.org/resource/See_My_Friends_(album)	See My Friends	Ray Davies	5-Apr-11	51	bad
191	http://dbpedia.org/resource/Love_Is_a_Four_Letter_Word_(album)	Love Is a Four Letter Word	Jason Mraz	17-Apr-12	63	bad
847	http://dbpedia.org/resource/Splinter_(The_Offspring_album)	Splinter	The Offspring	9-Dec-03	60	bad
1583	http://dbpedia.org/resource/Disconnection_Notice	Disconnection Notice	Goldfinger	15-Feb-05	52	bad
859	http://dbpedia.org/resource/Red_River_Blue	Red River Blue	Blake Shelton	12-Jul-11	62	bad
520	http://dbpedia.org/resource/The_Path_of_Totality	The Path of Totality	Korn	6-Dec-11	58	bad
987	http://dbpedia.org/resource/My_Bloody_Underground	My Bloody Underground	The Brian Jonestown Massacre	15-Apr-08	51	bad
185	http://dbpedia.org/resource/Devil's_Music	Devil's Music	Teddybears	5-Jul-11	62	bad
642	http://dbpedia.org/resource/The_ArchAndroid	The ArchAndroid	Janelle MonÃ¡e	18-May-10	91	good
1437	http://dbpedia.org/resource/Celebration_Rock	Celebration Rock	Japandroids	5-Jun-12	83	good
678	http://dbpedia.org/resource/The_College_Dropout	College Dropout	Kanye West	10-Feb-04	87	good
1019	http://dbpedia.org/resource/The_Unforgiving	The Unforgiving	Within Temptation	29-Mar-11	63	bad
828	http://dbpedia.org/resource/Look_What_You_Made_Me	Look What You Made Me	Yung Berg	12-Aug-08	55	bad
1268	http://dbpedia.org/resource/Good_News_for_People_Who_Love_Bad_News	Good News For People Who Love Bad News	Modest Mouse	6-Apr-04	83	good
1546	http://dbpedia.org/resource/Sung_Tongs	Sung Tongs	Animal Collective	1-Jun-04	83	good
798	http://dbpedia.org/resource/Casino_Twilight_Dogs	Casino Twilight Dogs	Youth Group	30-Jan-07	60	bad
323	http://dbpedia.org/resource/Magnificent_City	Magnificent City	Aceyalone	7-Feb-06	81	good
1502	http://dbpedia.org/resource/Unglamorous	Unglamorous	Lori McKenna	14-Aug-07	80	good
905	http://dbpedia.org/resource/Abnormally_Attracted_to_Sin	Abnormally Attracted To Sin	Tori Amos	19-May-09	62	bad
104	http://dbpedia.org/resource/Civilian_(Wye_Oak_album)	Civilian	Wye Oak	8-Mar-11	81	good
562	http://dbpedia.org/resource/Anywhere_I_Lay_My_Head	Anywhere I Lay My Head	Scarlett Johansson	20-May-08	58	bad
302	http://dbpedia.org/resource/Rascalize	Rascalize	The Rascals	23-Jun-08	48	bad
388	http://dbpedia.org/resource/I_Love_You_Dude	"I Love You, Dude"	Digitalism	5-Jul-11	58	bad
1168	http://dbpedia.org/resource/Seek_Magic	Seek Magic	Memory Tapes	9-Nov-09	86	good
1070	http://dbpedia.org/resource/Ancient_Melodies_of_the_Future	Ancient Melodies Of The Future	Built To Spill	10-Jul-01	80	good
702	http://dbpedia.org/resource/The_Meadowlands_(album)	The Meadowlands	The Wrens	9-Sep-03	85	good
1516	http://dbpedia.org/resource/We_the_Best_Forever	We The Best Forever	DJ Khaled	19-Jul-11	61	bad
961	http://dbpedia.org/resource/Exploding_Head	Exploding Head	A Place to Bury Strangers	6-Oct-09	79	good
209	http://dbpedia.org/resource/The_Magic_Place	The Magic Place	Julianna Barwick	22-Feb-11	82	good
